Vernier Format 2
robotVelData.cmbl 11/14/2019 22:07:14 .
Data Set
X	Y1	W	Z2	Y2	Z1
x	y1	w	z2	y2	z1
					

 	 	47010	 	 	 
 	 	47020	 	 	 
 	 	47030	 	 	 
 	 	47040	 	 	 
 	 	47050	 	 	 
 	 	47060	 	 	 
 	 	47070	 	 	 
 	 	47080	 	 	 
 	 	47090	 	 	 
 	 	47100	 	 	 
 	 	47110	 	 	 
 	 	47120	 	 	 
 	 	47130	 	 	 
 	 	47140	 	 	 
 	 	47150	 	 	 
 	 	47160	 	 	 
 	 	47170	 	 	 
 	 	47180	 	 	 
 	 	47190	 	 	 
 	 	47200	 	 	 
 	 	47210	 	 	 
 	 	47220	 	 	 
 	 	47230	 	 	 
 	 	47240	 	 	 
 	 	47250	 	 	 
 	 	47260	 	 	 
 	 	47270	 	 	 
 	 	47280	 	 	 
 	 	47290	 	 	 
 	 	47300	 	 	 
 	 	47310	 	 	 
 	 	47320	 	 	 
 	 	47330	 	 	 
 	 	47340	 	 	 
 	 	47350	 	 	 
 	 	47360	 	 	 
 	 	47370	 	 	 
 	 	47380	 	 	 
 	 	47390	 	 	 
 	 	47400	 	 	 
 	 	47410	 	 	 
 	 	47420	 	 	 
 	 	47430	 	 	 
 	 	47440	 	 	 
 	 	47450	 	 	 
 	 	47460	 	 	 
 	 	47470	 	 	 
 	 	47480	 	 	 
 	 	47490	 	 	 
 	 	47500	 	 	 
 	 	47510	 	 	 
 	 	47520	 	 	 
 	 	47530	 	 	 
 	 	47540	 	 	 
 	 	47550	 	 	 
 	 	47560	 	 	 
 	 	47570	 	 	 
 	 	47580	 	 	 
 	 	47590	 	 	 
 	 	47600	 	 	 
 	 	47610	 	 	 
 	 	47620	 	 	 
 	 	47630	 	 	 
 	 	47640	 	 	 
 	 	47650	 	 	 
 	 	47660	 	 	 
 	 	47670	 	 	 
 	 	47680	 	 	 
 	 	47690	 	 	 
 	 	47700	 	 	 
 	 	47710	 	 	 
 	 	47720	 	 	 
 	 	47730	 	 	 
 	 	47740	 	 	 
 	 	47750	 	 	 
 	 	47760	 	 	 
 	 	47770	 	 	 
 	 	47780	 	 	 
 	 	47790	 	 	 
 	 	47800	 	 	 
 	 	47810	 	 	 
 	 	47820	 	 	 
 	 	47830	 	 	 
 	 	47840	 	 	 
 	 	47850	 	 	 
 	 	47860	 	 	 
 	 	47870	 	 	 
 	 	47880	 	 	 
 	 	47890	 	 	 
 	 	47900	 	 	 
 	 	47910	 	 	 
 	 	47920	 	 	 
 	 	47930	 	 	 
 	 	47940	 	 	 
 	 	47950	 	 	 
 	 	47960	 	 	 
 	 	47970	 	 	 
 	 	47980	 	 	 
 	 	47990	 	 	 
 	 	48000	 	 	 
 	 	48010	 	 	 
 	 	48020	 	 	 
 	 	48030	 	 	 
 	 	48040	 	 	 
 	 	48050	 	 	 
 	 	48060	 	 	 
 	 	48070	 	 	 
 	 	48080	 	 	 
 	 	48090	 	 	 
 	 	48100	 	 	 
 	 	48110	 	 	 
 	 	48120	 	 	 
 	 	48130	 	 	 
 	 	48140	 	 	 
 	 	48150	 	 	 
 	 	48160	 	 	 
 	 	48170	 	 	 
 	 	48180	 	 	 
 	 	48190	 	 	 
 	 	48200	 	 	 
 	 	48210	 	 	 
 	 	48220	 	 	 
 	 	48230	 	 	 
 	 	48240	 	 	 
 	 	48250	 	 	 
 	 	48260	 	 	 
 	 	48270	 	 	 
 	 	48280	 	 	 
 	 	48290	 	 	 
 	 	48300	 	 	 
 	 	48310	 	 	 
 	 	48320	 	 	 
 	 	48330	 	 	 
 	 	48340	 	 	 
 	 	48350	 	 	 
 	 	48360	 	 	 
 	 	48370	 	 	 
 	 	48380	 	 	 
 	 	48390	 	 	 
 	 	48400	 	 	 
 	 	48410	 	 	 
 	 	48420	 	 	 
 	 	48430	 	 	 
 	 	48440	 	 	 
 	 	48450	 	 	 
 	 	48460	 	 	 
 	 	48470	 	 	 
 	 	48480	 	 	 
 	 	48490	 	 	 
 	 	48500	 	 	 
 	 	48510	 	 	 
 	 	48520	 	 	 
 	 	48530	 	 	 
 	 	48540	 	 	 
 	 	48550	 	 	 
 	 	48560	 	 	 
 	 	48570	 	 	 
 	 	48580	 	 	 
 	 	48590	 	 	 
 	 	48600	 	 	 
 	 	48610	 	 	 
 	 	48620	 	 	 
 	 	48630	 	 	 
 	 	48640	 	 	 
 	 	48650	 	 	 
 	 	48660	 	 	 
 	 	48670	 	 	 
 	 	48680	 	 	 
 	 	48690	 	 	 
 	 	48700	 	 	 
 	 	48710	 	 	 
 	 	48720	 	 	 
 	 	48730	 	 	 
 	 	48740	 	 	 
 	 	48750	 	 	 
 	 	48760	 	 	 
 	 	48770	 	 	 
 	 	48780	 	 	 
 	 	48790	 	 	 
 	 	48800	 	 	 
 	 	48810	 	 	 
 	 	48820	 	 	 
 	 	48830	 	 	 
 	 	48840	 	 	 
 	 	48850	 	 	 
 	 	48860	 	 	 
 	 	48870	 	 	 
 	 	48880	 	 	 
 	 	48890	 	 	 
 	 	48900	 	 	 
 	 	48910	 	 	 
 	 	48920	 	 	 
 	 	48930	 	 	 
 	 	48940	 	 	 
 	 	48950	 	 	 
 	 	48960	 	 	 
 	 	48970	 	 	 
 	 	48980	 	 	 
 	 	48990	 	 	 
 	 	49000	 	 	 
 	 	49010	 	 	 
 	 	49020	 	 	 
 	 	49030	 	 	 
 	 	49040	 	 	 
 	 	49050	 	 	 
 	 	49060	 	 	 
 	 	49070	 	 	 
 	 	49080	 	 	 
 	 	49090	 	 	 
 	 	49100	 	 	 
 	 	49110	 	 	 
 	 	49120	 	 	 
 	 	49130	 	 	 
 	 	49140	 	 	 
 	 	49150	 	 	 
 	 	49160	 	 	 
 	 	49170	 	 	 
 	 	49180	 	 	 
 	 	49190	 	 	 
 	 	49200	 	 	 
 	 	49210	 	 	 
 	 	49220	 	 	 
 	 	49230	 	 	 
 	 	49240	 	 	 
 	 	49250	 	 	 
 	 	49260	 	 	 
 	 	49270	 	 	 
 	 	49280	 	 	 
 	 	49290	 	 	 
 	 	49300	 	 	 
 	 	49310	 	 	 
 	 	49320	 	 	 
 	 	49330	 	 	 
 	 	49340	 	 	 
 	 	49350	 	 	 
 	 	49360	 	 	 
 	 	49370	 	 	 
 	 	49380	 	 	 
 	 	49390	 	 	 
 	 	49400	 	 	 
 	 	49410	 	 	 
 	 	49420	 	 	 
 	 	49430	 	 	 
 	 	49440	 	 	 
 	 	49450	 	 	 
 	 	49460	 	 	 
 	 	49470	 	 	 
 	 	49480	 	 	 
 	 	49490	 	 	 
 	 	49500	 	 	 
 	 	49510	 	 	 
 	 	49520	 	 	 
 	 	49530	 	 	 
 	 	49540	 	 	 
 	 	49550	 	 	 
 	 	49560	 	 	 
 	 	49570	 	 	 
 	 	49580	 	 	 
 	 	49590	 	 	 
 	 	49600	 	 	 
 	 	49610	 	 	 
 	 	49620	 	 	 
 	 	49630	 	 	 
 	 	49640	 	 	 
 	 	49650	 	 	 
 	 	49660	 	 	 
 	 	49670	 	 	 
 	 	49680	 	 	 
 	 	49690	 	 	 
 	 	49700	 	 	 
 	 	49710	 	 	 
 	 	49720	 	 	 
 	 	49730	 	 	 
 	 	49740	 	 	 
 	 	49750	 	 	 
 	 	49760	 	 	 
 	 	49770	 	 	 
 	 	49780	 	 	 
 	 	49790	 	 	 
 	 	49800	 	 	 
 	 	49810	 	 	 
 	 	49820	 	 	 
 	 	49830	 	 	 
 	 	49840	 	 	 
 	 	49850	 	 	 
 	 	49860	 	 	 
 	 	49870	 	 	 
 	 	49880	 	 	 
 	 	49890	 	 	 
 	 	49900	 	 	 
 	 	49910	 	 	 
 	 	49920	 	 	 
 	 	49930	 	 	 
 	 	49940	 	 	 
 	 	49950	 	 	 
 	 	49960	 	 	 
 	 	49970	 	 	 
 	 	49980	 	 	 
 	 	49990	 	 	 
 	 	50000	 	 	 
 	 	50010	 	 	 
 	 	50020	 	 	 
 	 	50030	 	 	 
 	 	50040	 	 	 
 	 	50050	 	 	 
 	 	50060	 	 	 
 	 	50070	 	 	 
 	 	50080	 	 	 
 	 	50090	 	 	 
 	 	50100	 	 	 
 	 	50110	 	 	 
 	 	50120	 	 	 
 	 	50130	 	 	 
 	 	50140	 	 	 
 	 	50150	 	 	 
 	 	50160	 	 	 
 	 	50170	 	 	 
 	 	50180	 	 	 
 	 	50190	 	 	 
 	 	50200	 	 	 
 	 	50210	 	 	 
 	 	50220	 	 	 
 	 	50230	 	 	 
 	 	50240	 	 	 
 	 	50250	 	 	 
 	 	50260	 	 	 
 	 	50270	 	 	 
 	 	50280	 	 	 
 	 	50290	 	 	 
 	 	50300	 	 	 
 	 	50310	 	 	 
 	 	50320	 	 	 
 	 	50330	 	 	 
 	 	50340	 	 	 
 	 	50350	 	 	 
 	 	50360	 	 	 
 	 	50370	 	 	 
 	 	50380	 	 	 
 	 	50390	 	 	 
 	 	50400	 	 	 
 	 	50410	 	 	 
 	 	50420	 	 	 
 	 	50430	 	 	 
 	 	50440	 	 	 
 	 	50450	 	 	 
 	 	50460	 	 	 
 	 	50470	 	 	 
 	 	50480	 	 	 
 	 	50490	 	 	 
 	 	50500	 	 	 
 	 	50510	 	 	 
 	 	50520	 	 	 
 	 	50530	 	 	 
 	 	50540	 	 	 
 	 	50550	 	 	 
 	 	50560	 	 	 
 	 	50570	 	 	 
 	 	50580	 	 	 
 	 	50590	 	 	 
 	 	50600	 	 	 
 	 	50610	 	 	 
 	 	50620	 	 	 
 	 	50630	 	 	 
 	 	50640	 	 	 
 	 	50650	 	 	 
 	 	50660	 	 	 
 	 	50670	 	 	 
 	 	50680	 	 	 
 	 	50690	 	 	 
 	 	50700	 	 	 
 	 	50710	 	 	 
 	 	50720	 	 	 
 	 	50730	 	 	 
 	 	50740	 	 	 
 	 	50750	 	 	 
 	 	50760	 	 	 
 	 	50770	 	 	 
 	 	50780	 	 	 
 	 	50790	 	 	 
 	 	50800	 	 	 
 	 	50810	 	 	 
 	 	50820	 	 	 
 	 	50830	 	 	 
 	 	50840	 	 	 
 	 	50850	 	 	 
 	 	50860	 	 	 
 	 	50870	 	 	 
 	 	50880	 	 	 
 	 	50890	 	 	 
 	 	50900	 	 	 
 	 	50910	 	 	 
 	 	50920	 	 	 
 	 	50930	 	 	 
 	 	50940	 	 	 
 	 	50950	 	 	 
 	 	50960	 	 	 
 	 	50970	 	 	 
 	 	50980	 	 	 
 	 	50990	 	 	 
 	 	51000	 	 	 
 	 	51010	 	 	 
 	 	51020	 	 	 
 	 	51030	 	 	 
 	 	51040	 	 	 
 	 	51050	 	 	 
 	 	51060	 	 	 
 	 	51070	 	 	 
 	 	51080	 	 	 
 	 	51090	 	 	 
 	 	51100	 	 	 
 	 	51110	 	 	 
 	 	51120	 	 	 
 	 	51130	 	 	 
 	 	51140	 	 	 
 	 	51150	 	 	 
 	 	51160	 	 	 
 	 	51170	 	 	 
 	 	51180	 	 	 
 	 	51190	 	 	 
 	 	51200	 	 	 
 	 	51210	 	 	 
 	 	51220	 	 	 
 	 	51230	 	 	 
 	 	51240	 	 	 
 	 	51250	 	 	 
 	 	51260	 	 	 
 	 	51270	 	 	 
 	 	51280	 	 	 
 	 	51290	 	 	 
 	 	51300	 	 	 
 	 	51310	 	 	 
 	 	51320	 	 	 
 	 	51330	 	 	 
 	 	51340	 	 	 
 	 	51350	 	 	 
 	 	51360	 	 	 
 	 	51370	 	 	 
 	 	51380	 	 	 
 	 	51390	 	 	 
 	 	51400	 	 	 
 	 	51410	 	 	 
 	 	51420	 	 	 
 	 	51430	 	 	 
 	 	51440	 	 	 
 	 	51450	 	 	 
 	 	51460	 	 	 
 	 	51470	 	 	 
 	 	51480	 	 	 
 	 	51490	 	 	 
 	 	51500	 	 	 
 	 	51510	 	 	 
 	 	51520	 	 	 
 	 	51530	 	 	 
 	 	51540	 	 	 
 	 	51550	 	 	 
 	 	51560	 	 	 
 	 	51570	 	 	 
 	 	51580	 	 	 
 	 	51590	 	 	 
 	 	51600	 	 	 
 	 	51610	 	 	 
 	 	51620	 	 	 
 	 	51630	 	 	 
 	 	51640	 	 	 
 	 	51650	 	 	 
 	 	51660	 	 	 
 	 	51670	 	 	 
 	 	51680	 	 	 
 	 	51690	 	 	 
 	 	51700	 	 	 
 	 	51710	 	 	 
 	 	51720	 	 	 
 	 	51730	 	 	 
 	 	51740	 	 	 
 	 	51750	 	 	 
 	 	51760	 	 	 
 	 	51770	 	 	 
 	 	51780	 	 	 
 	 	51790	 	 	 
 	 	51800	 	 	 
 	 	51810	 	 	 
 	 	51820	 	 	 
 	 	51830	 	 	 
 	 	51840	 	 	 
 	 	51850	 	 	 
 	 	51860	 	 	 
 	 	51870	 	 	 
 	 	51880	 	 	 
 	 	51890	 	 	 
 	 	51900	 	 	 
 	 	51910	 	 	 
 	 	51920	 	 	 
 	 	51930	 	 	 
 	 	51940	 	 	 
 	 	51950	 	 	 
 	 	51960	 	 	 
 	 	51970	 	 	 
 	 	51980	 	 	 
 	 	51990	 	 	 
 	 	52000	 	 	 
 	 	52010	 	 	 
 	 	52020	 	 	 
 	 	52030	 	 	 
 	 	52040	 	 	 
 	 	52050	 	 	 
 	 	52060	 	 	 
 	 	52070	 	 	 
 	 	52080	 	 	 
 	 	52090	 	 	 
 	 	52100	 	 	 
 	 	52110	 	 	 
 	 	52120	 	 	 
 	 	52130	 	 	 
 	 	52140	 	 	 
 	 	52150	 	 	 
 	 	52160	 	 	 
 	 	52170	 	 	 
 	 	52180	 	 	 
 	 	52190	 	 	 
 	 	52200	 	 	 
 	 	52210	 	 	 
 	 	52220	 	 	 
 	 	52230	 	 	 
 	 	52240	 	 	 
 	 	52250	 	 	 
 	 	52260	 	 	 
 	 	52270	 	 	 
 	 	52280	 	 	 
 	 	52290	 	 	 
 	 	52300	 	 	 
 	 	52310	 	 	 
 	 	52320	 	 	 
 	 	52330	 	 	 
 	 	52340	 	 	 
 	 	52350	 	 	 
 	 	52360	 	 	 
 	 	52370	 	 	 
 	 	52380	 	 	 
 	 	52390	 	 	 
 	 	52400	 	 	 
 	 	52410	 	 	 
 	 	52420	 	 	 
 	 	52430	 	 	 
 	 	52440	 	 	 
 	 	52450	 	 	 
 	 	52460	 	 	 
 	 	52470	 	 	 
 	 	52480	 	 	 
 	 	52490	 	 	 
 	 	52500	 	 	 
 	 	52510	 	 	 
 	 	52520	 	 	 
 	 	52530	 	 	 
 	 	52540	 	 	 
 	 	52550	 	 	 
 	 	52560	 	 	 
 	 	52570	 	 	 
 	 	52580	 	 	 
 	 	52590	 	 	 
 	 	52600	 	 	 
 	 	52610	 	 	 
 	 	52620	 	 	 
 	 	52630	 	 	 
 	 	52640	 	 	 
 	 	52650	 	 	 
 	 	52660	 	 	 
 	 	52670	 	 	 
 	 	52680	 	 	 
 	 	52690	 	 	 
 	 	52700	 	 	 
 	 	52710	 	 	 
 	 	52720	 	 	 
 	 	52730	 	 	 
 	 	52740	 	 	 
 	 	52750	 	 	 
 	 	52760	 	 	 
 	 	52770	 	 	 
 	 	52780	 	 	 
 	 	52790	 	 	 
 	 	52800	 	 	 
 	 	52810	 	 	 
 	 	52820	 	 	 
 	 	52830	 	 	 
 	 	52840	 	 	 
 	 	52850	 	 	 
 	 	52860	 	 	 
 	 	52870	 	 	 
 	 	52880	 	 	 
 	 	52890	 	 	 
 	 	52900	 	 	 
 	 	52910	 	 	 
 	 	52920	 	 	 
 	 	52930	 	 	 
 	 	52940	 	 	 
 	 	52950	 	 	 
 	 	52960	 	 	 
 	 	52970	 	 	 
 	 	52980	 	 	 
 	 	52990	 	 	 
 	 	53000	 	 	 
 	 	53010	 	 	 
 	 	53020	 	 	 
 	 	53030	 	 	 
 	 	53040	 	 	 
 	 	53050	 	 	 
 	 	53060	 	 	 
 	 	53070	 	 	 
 	 	53080	 	 	 
 	 	53090	 	 	 
 	 	53100	 	 	 
 	 	53110	 	 	 
 	 	53120	 	 	 
 	 	53130	 	 	 
 	 	53140	 	 	 
 	 	53150	 	 	 
 	 	53160	 	 	 
 	 	53170	 	 	 
 	 	53180	 	 	 
 	 	53190	 	 	 
 	 	53200	 	 	 
 	 	53210	 	 	 
 	 	53220	 	 	 
 	 	53230	 	 	 
 	 	53240	 	 	 
 	 	53250	 	 	 
 	 	53260	 	 	 
 	 	53270	 	 	 
 	 	53280	 	 	 
 	 	53290	 	 	 
 	 	53300	 	 	 
 	 	53310	 	 	 
 	 	53320	 	 	 
 	 	53330	 	 	 
 	 	53340	 	 	 
 	 	53350	 	 	 
 	 	53360	 	 	 
 	 	53370	 	 	 
 	 	53380	 	 	 
 	 	53390	 	 	 
 	 	53400	 	 	 
 	 	53410	 	 	 
 	 	53420	 	 	 
 	 	53430	 	 	 
 	 	53440	 	 	 
 	 	53450	 	 	 
 	 	53460	 	 	 
 	 	53470	 	 	 
 	 	53480	 	 	 
 	 	53490	 	 	 
 	 	53500	 	 	 
 	 	53510	 	 	 
 	 	53520	 	 	 
 	 	53530	 	 	 
 	 	53540	 	 	 
 	 	53550	 	 	 
 	 	53560	 	 	 
 	 	53570	 	 	 
 	 	53580	 	 	 
 	 	53590	 	 	 
 	 	53600	 	 	 
 	 	53610	 	 	 
 	 	53620	 	 	 
 	 	53630	 	 	 
 	 	53640	 	 	 
 	 	53650	 	 	 
 	 	53660	 	 	 
 	 	53670	 	 	 
 	 	53680	 	 	 
 	 	53690	 	 	 
 	 	53700	 	 	 
 	 	53710	 	 	 
 	 	53720	 	 	 
 	 	53730	 	 	 
 	 	53740	 	 	 
 	 	53750	 	 	 
 	 	53760	 	 	 
 	 	53770	 	 	 
 	 	53780	 	 	 
 	 	53790	 	 	 
 	 	53800	 	 	 
 	 	53810	 	 	 
 	 	53820	 	 	 
 	 	53830	 	 	 
 	 	53840	 	 	 
 	 	53850	 	 	 
 	 	53860	 	 	 
 	 	53870	 	 	 
 	 	53880	 	 	 
 	 	53890	 	 	 
 	 	53900	 	 	 
 	 	53910	 	 	 
 	 	53920	 	 	 
 	 	53930	 	 	 
 	 	53940	 	 	 
 	 	53950	 	 	 
 	 	53960	 	 	 
 	 	53970	 	 	 
 	 	53980	 	 	 
 	 	53990	 	 	 
 	 	54000	 	 	 
 	 	54010	 	 	 
 	 	54020	 	 	 
 	 	54030	 	 	 
 	 	54040	 	 	 
 	 	54050	 	 	 
 	 	54060	 	 	 
 	 	54070	 	 	 
 	 	54080	 	 	 
 	 	54090	 	 	 
 	 	54100	 	 	 
 	 	54110	 	 	 
 	 	54120	 	 	 
 	 	54130	 	 	 
 	 	54140	 	 	 
 	 	54150	 	 	 
 	 	54160	 	 	 
 	 	54170	 	 	 
 	 	54180	 	 	 
 	 	54190	 	 	 
 	 	54200	 	 	 
 	 	54210	 	 	 
 	 	54220	 	 	 
 	 	54230	 	 	 
 	 	54240	 	 	 
 	 	54250	 	 	 
 	 	54260	 	 	 
 	 	54270	 	 	 
 	 	54280	 	 	 
 	 	54290	 	 	 
 	 	54300	 	 	 
 	 	54310	 	 	 
 	 	54320	 	 	 
 	 	54330	 	 	 
 	 	54340	 	 	 
 	 	54350	 	 	 
 	 	54360	 	 	 
 	 	54370	 	 	 
 	 	54380	 	 	 
 	 	54390	 	 	 
 	 	54400	 	 	 
 	 	54410	 	 	 
 	 	54420	 	 	 
 	 	54430	 	 	 
 	 	54440	 	 	 
 	 	54450	 	 	 
 	 	54460	 	 	 
 	 	54470	 	 	 
 	 	54480	 	 	 
 	 	54490	 	 	 
 	 	54500	 	 	 
 	 	54510	 	 	 
 	 	54520	 	 	 
 	 	54530	 	 	 
 	 	54540	 	 	 
 	 	54550	 	 	 
 	 	54560	 	 	 
 	 	54570	 	 	 
 	 	54580	 	 	 
 	 	54590	 	 	 
 	 	54600	 	 	 
 	 	54610	 	 	 
 	 	54620	 	 	 
 	 	54630	 	 	 
 	 	54640	 	 	 
 	 	54650	 	 	 
 	 	54660	 	 	 
 	 	54670	 	 	 
 	 	54680	 	 	 
 	 	54690	 	 	 
 	 	54700	 	 	 
 	 	54710	 	 	 
 	 	54720	 	 	 
 	 	54730	 	 	 
 	 	54740	 	 	 
 	 	54750	 	 	 
 	 	54760	 	 	 
 	 	54770	 	 	 
 	 	54780	 	 	 
 	 	54790	 	 	 
 	 	54800	 	 	 
 	 	54810	 	 	 
 	 	54820	 	 	 
 	 	54830	 	 	 
 	 	54840	 	 	 
 	 	54850	 	 	 
 	 	54860	 	 	 
 	 	54870	 	 	 
 	 	54880	 	 	 
 	 	54890	 	 	 
 	 	54900	 	 	 
 	 	54910	 	 	 
 	 	54920	 	 	 
 	 	54930	 	 	 
 	 	54940	 	 	 
 	 	54950	 	 	 
 	 	54960	 	 	 
 	 	54970	 	 	 
 	 	54980	 	 	 
 	 	54990	 	 	 
 	 	55000	 	 	 
 	 	55010	 	 	 
 	 	55020	 	 	 
 	 	55030	 	 	 
 	 	55040	 	 	 
 	 	55050	 	 	 
 	 	55060	 	 	 
 	 	55070	 	 	 
 	 	55080	 	 	 
 	 	55090	 	 	 
 	 	55100	 	 	 
 	 	55110	 	 	 
 	 	55120	 	 	 
 	 	55130	 	 	 
 	 	55140	 	 	 
 	 	55150	 	 	 
 	 	55160	 	 	 
 	 	55170	 	 	 
 	 	55180	 	 	 
 	 	55190	 	 	 
 	 	55200	 	 	 
 	 	55210	 	 	 
 	 	55220	 	 	 
 	 	55230	 	 	 
 	 	55240	 	 	 
 	 	55250	 	 	 
 	 	55260	 	 	 
 	 	55270	 	 	 
 	 	55280	 	 	 
 	 	55290	 	 	 
 	 	55300	 	 	 
 	 	55310	 	 	 
 	 	55320	 	 	 
 	 	55330	 	 	 
 	 	55340	 	 	 
 	 	55350	 	 	 
 	 	55360	 	 	 
 	 	55370	 	 	 
 	 	55380	 	 	 
 	 	55390	 	 	 
 	 	55400	 	 	 
 	 	55410	 	 	 
 	 	55420	 	 	 
 	 	55430	 	 	 
 	 	55440	 	 	 
 	 	55450	 	 	 
 	 	55460	 	 	 
 	 	55470	 	 	 
 	 	55480	 	 	 
 	 	55490	 	 	 
 	 	55500	 	 	 
 	 	55510	 	 	 
 	 	55520	 	 	 
 	 	55530	 	 	 
 	 	55540	 	 	 
 	 	55550	 	 	 
 	 	55560	 	 	 
 	 	55570	 	 	 
 	 	55580	 	 	 
 	 	55590	 	 	 
 	 	55600	 	 	 
 	 	55610	 	 	 
 	 	55620	 	 	 
 	 	55630	 	 	 
 	 	55640	 	 	 
 	 	55650	 	 	 
 	 	55660	 	 	 
 	 	55670	 	 	 
 	 	55680	 	 	 
 	 	55690	 	 	 
 	 	55700	 	 	 
 	 	55710	 	 	 
 	 	55720	 	 	 
 	 	55730	 	 	 
 	 	55740	 	 	 
 	 	55750	 	 	 
 	 	55760	 	 	 
 	 	55770	 	 	 
 	 	55780	 	 	 
 	 	55790	 	 	 
 	 	55800	 	 	 
 	 	55810	 	 	 
 	 	55820	 	 	 
 	 	55830	 	 	 
 	 	55840	 	 	 
 	 	55850	 	 	 
 	 	55860	 	 	 
 	 	55870	 	 	 
 	 	55880	 	 	 
 	 	55890	 	 	 
 	 	55900	 	 	 
 	 	55910	 	 	 
 	 	55920	 	 	 
 	 	55930	 	 	 
 	 	55940	 	 	 
 	 	55950	 	 	 
 	 	55960	 	 	 
 	 	55970	 	 	 
 	 	55980	 	 	 
 	 	55990	 	 	 
 	 	56000	 	 	 
 	 	56010	 	 	 
 	 	56020	 	 	 
 	 	56030	 	 	 
 	 	56040	 	 	 
 	 	56050	 	 	 
 	 	56060	 	 	 
 	 	56070	 	 	 
 	 	56080	 	 	 
 	 	56090	 	 	 
 	 	56100	 	 	 
 	 	56110	 	 	 
 	 	56120	 	 	 
 	 	56130	 	 	 
 	 	56140	 	 	 
 	 	56150	 	 	 
 	 	56160	 	 	 
 	 	56170	 	 	 
 	 	56180	 	 	 
 	 	56190	 	 	 
 	 	56200	 	 	 
 	 	56210	 	 	 
 	 	56220	 	 	 
 	 	56230	 	 	 
 	 	56240	 	 	 
 	 	56250	 	 	 
 	 	56260	 	 	 
 	 	56270	 	 	 
 	 	56280	 	 	 
 	 	56290	 	 	 
 	 	56300	 	 	 
 	 	56310	 	 	 
 	 	56320	 	 	 
 	 	56330	 	 	 
 	 	56340	 	 	 
 	 	56350	 	 	 
 	 	56360	 	 	 
 	 	56370	 	 	 
 	 	56380	 	 	 
 	 	56390	 	 	 
 	 	56400	 	 	 
 	 	56410	 	 	 
 	 	56420	 	 	 
 	 	56430	 	 	 
 	 	56440	 	 	 
 	 	56450	 	 	 
 	 	56460	 	 	 
 	 	56470	 	 	 
 	 	56480	 	 	 
 	 	56490	 	 	 
 	 	56500	 	 	 
 	 	56510	 	 	 
 	 	56520	 	 	 
 	 	56530	 	 	 
 	 	56540	 	 	 
 	 	56550	 	 	 
 	 	56560	 	 	 
 	 	56570	 	 	 
 	 	56580	 	 	 
 	 	56590	 	 	 
 	 	56600	 	 	 
 	 	56610	 	 	 
 	 	56620	 	 	 
 	 	56630	 	 	 
 	 	56640	 	 	 
 	 	56650	 	 	 
 	 	56660	 	 	 
 	 	56670	 	 	 
 	 	56680	 	 	 
 	 	56690	 	 	 
 	 	56700	 	 	 
 	 	56710	 	 	 
 	 	56720	 	 	 
 	 	56730	 	 	 
 	 	56740	 	 	 
 	 	56750	 	 	 
 	 	56760	 	 	 
 	 	56770	 	 	 
 	 	56780	 	 	 
 	 	56790	 	 	 
 	 	56800	 	 	 
 	 	56810	 	 	 
 	 	56820	 	 	 
 	 	56830	 	 	 
 	 	56840	 	 	 
 	 	56850	 	 	 
 	 	56860	 	 	 
 	 	56870	 	 	 
 	 	56880	 	 	 
 	 	56890	 	 	 
 	 	56900	 	 	 
 	 	56910	 	 	 
 	 	56920	 	 	 
 	 	56930	 	 	 
 	 	56940	 	 	 
 	 	56950	 	 	 
 	 	56960	 	 	 
 	 	56970	 	 	 
 	 	56980	 	 	 
 	 	56990	 	 	 
 	 	57000	 	 	 
 	 	57010	 	 	 
 	 	57020	 	 	 
 	 	57030	 	 	 
 	 	57040	 	 	 
 	 	57050	 	 	 
 	 	57060	 	 	 
 	 	57070	 	 	 
 	 	57080	 	 	 
 	 	57090	 	 	 
 	 	57100	 	 	 
 	 	57110	 	 	 
 	 	57120	 	 	 
 	 	57130	 	 	 
 	 	57140	 	 	 
 	 	57150	 	 	 
 	 	57160	 	 	 
 	 	57170	 	 	 
 	 	57180	 	 	 
 	 	57190	 	 	 
 	 	57200	 	 	 
 	 	57210	 	 	 
 	 	57220	 	 	 
 	 	57230	 	 	 
 	 	57240	 	 	 
 	 	57250	 	 	 
 	 	57260	 	 	 
 	 	57270	 	 	 
 	 	57280	 	 	 
 	 	57290	 	 	 
 	 	57300	 	 	 
 	 	57310	 	 	 
 	 	57320	 	 	 
 	 	57330	 	 	 
 	 	57340	 	 	 
 	 	57350	 	 	 
 	 	57360	 	 	 
 	 	57370	 	 	 
 	 	57380	 	 	 
 	 	57390	 	 	 
 	 	57400	 	 	 
 	 	57410	 	 	 
 	 	57420	 	 	 
 	 	57430	 	 	 
 	 	57440	 	 	 
 	 	57450	 	 	 
 	 	57460	 	 	 
 	 	57470	 	 	 
 	 	57480	 	 	 
 	 	57490	 	 	 
 	 	57500	 	 	 
 	 	57510	 	 	 
 	 	57520	 	 	 
 	 	57530	 	 	 
 	 	57540	 	 	 
 	 	57550	 	 	 
 	 	57560	 	 	 
 	 	57570	 	 	 
 	 	57580	 	 	 
 	 	57590	 	 	 
 	 	57600	 	 	 
 	 	57610	 	 	 
 	 	57620	 	 	 
 	 	57630	 	 	 
 	 	57640	 	 	 
 	 	57650	 	 	 
 	 	57660	 	 	 
 	 	57670	 	 	 
 	 	57680	 	 	 
 	 	57690	 	 	 
 	 	57700	 	 	 
